GEO_ID,NAME,VALUE
19005,"Allamakee County, Iowa",1660
19007,"Appanoose County, Iowa",1234
19009,"Audubon County, Iowa",998
19011,"Benton County, Iowa",2109
19013,"Black Hawk County, Iowa",2419
19015,"Boone County, Iowa",2052
19017,"Bremer County, Iowa",2501
19019,"Buchanan County, Iowa",2112
19021,"Buena Vista County, Iowa",1565
19023,"Butler County, Iowa",1735
19025,"Calhoun County, Iowa",1183
19027,"Carroll County, Iowa",1449
19029,"Cass County, Iowa",1632
19031,"Cedar County, Iowa",1916
19033,"Cerro Gordo County, Iowa",1793
19035,"Cherokee County, Iowa",1247
19037,"Chickasaw County, Iowa",1426
19039,"Clarke County, Iowa",1760
19041,"Clay County, Iowa",1609
19043,"Clayton County, Iowa",1731
19045,"Clinton County, Iowa",1955
19047,"Crawford County, Iowa",1342
19049,"Dallas County, Iowa",3810
19051,"Davis County, Iowa",1960
19053,"Decatur County, Iowa",1469
19055,"Delaware County, Iowa",1854
19057,"Des Moines County, Iowa",1784
19059,"Dickinson County, Iowa",1912
19061,"Dubuque County, Iowa",2511
19063,"Emmet County, Iowa",1416
19065,"Fayette County, Iowa",1486
19067,"Floyd County, Iowa",1477
19069,"Franklin County, Iowa",1341
19071,"Fremont County, Iowa",1565
19073,"Greene County, Iowa",1202
19075,"Grundy County, Iowa",1615
19077,"Guthrie County, Iowa",1625
19079,"Hamilton County, Iowa",1557
19081,"Hancock County, Iowa",1285
19083,"Hardin County, Iowa",1361
19085,"Harrison County, Iowa",1601
19087,"Henry County, Iowa",1742
19089,"Howard County, Iowa",1337
19091,"Humboldt County, Iowa",1565
19093,"Ida County, Iowa",1068
19095,"Iowa County, Iowa",1963
19097,"Jackson County, Iowa",1762
19099,"Jasper County, Iowa",2131
19101,"Jefferson County, Iowa",1911
19103,"Johnson County, Iowa",3755
19105,"Jones County, Iowa",1861
19107,"Keokuk County, Iowa",1390
19109,"Kossuth County, Iowa",1126
19111,"Lee County, Iowa",1473
19113,"Linn County, Iowa",2822
19115,"Louisa County, Iowa",1603
19117,"Lucas County, Iowa",1726
19119,"Lyon County, Iowa",1519
19121,"Madison County, Iowa",2832
19123,"Mahaska County, Iowa",1709
19125,"Marion County, Iowa",2257
19127,"Marshall County, Iowa",1731
19129,"Mills County, Iowa",2577
19131,"Mitchell County, Iowa",1536
19133,"Monona County, Iowa",1102
19135,"Monroe County, Iowa",1573
19137,"Montgomery County, Iowa",1539
19139,"Muscatine County, Iowa",2236
19141,"O'Brien County, Iowa",1360
19143,"Osceola County, Iowa",939
19145,"Page County, Iowa",1486
19147,"Palo Alto County, Iowa",1323
19149,"Plymouth County, Iowa",1992
19151,"Pocahontas County, Iowa",874
19153,"Polk County, Iowa",3549
19155,"Pottawattamie County, Iowa",2576
19157,"Poweshiek County, Iowa",2012
19159,"Ringgold County, Iowa",1401
19161,"Sac County, Iowa",1075
19163,"Scott County, Iowa",2740
19165,"Shelby County, Iowa",1732
19167,"Sioux County, Iowa",2014
19169,"Story County, Iowa",2880
19171,"Tama County, Iowa",1616
19173,"Taylor County, Iowa",1131
19175,"Union County, Iowa",1806
19177,"Van Buren County, Iowa",1278
19179,"Wapello County, Iowa",1548
19181,"Warren County, Iowa",3138
19183,"Washington County, Iowa",2222
19185,"Wayne County, Iowa",1185
19187,"Webster County, Iowa",1585
19189,"Winnebago County, Iowa",1399
19191,"Winneshiek County, Iowa",2290
19193,"Woodbury County, Iowa",2025
19195,"Worth County, Iowa",1359
19197,"Wright County, Iowa",1321
20001,"Allen County, Kansas",1330
20003,"Anderson County, Kansas",1818
20005,"Atchison County, Kansas",1731
20007,"Barber County, Kansas",1141
20009,"Barton County, Kansas",1636
20011,"Bourbon County, Kansas",1425
20013,"Brown County, Kansas",1137
20015,"Butler County, Kansas",2434
20017,"Chase County, Kansas",1665
20019,"Chautauqua County, Kansas",1054
20021,"Cherokee County, Kansas",1166
20023,"Cheyenne County, Kansas",1378
20025,"Clark County, Kansas",1333
20027,"Clay County, Kansas",1734
20029,"Cloud County, Kansas",1396
20031,"Coffey County, Kansas",1363
20033,"Comanche County, Kansas",994
20035,"Cowley County, Kansas",1519
20037,"Crawford County, Kansas",1388
20039,"Decatur County, Kansas",1168
20041,"Dickinson County, Kansas",1663
20043,"Doniphan County, Kansas",1356
20045,"Douglas County, Kansas",2746
20047,"Edwards County, Kansas",1076
20049,"Elk County, Kansas",988
20051,"Ellis County, Kansas",2091
20053,"Ellsworth County, Kansas",1543
20055,"Finney County, Kansas",2176
20057,"Ford County, Kansas",1873
20059,"Franklin County, Kansas",1984
20061,"Geary County, Kansas",2615
20063,"Gove County, Kansas",1386
20065,"Graham County, Kansas",1309
20067,"Grant County, Kansas",1410
20069,"Gray County, Kansas",1831
20071,"Greeley County, Kansas",1903
20073,"Greenwood County, Kansas",1113
20075,"Hamilton County, Kansas",1575
20077,"Harper County, Kansas",1371
20079,"Harvey County, Kansas",2003
20081,"Haskell County, Kansas",1711
20083,"Hodgeman County, Kansas",1643
20085,"Jackson County, Kansas",2088
20087,"Jefferson County, Kansas",2217
20089,"Jewell County, Kansas",1025
20091,"Johnson County, Kansas",3200
20093,"Kearny County, Kansas",1589
20095,"Kingman County, Kansas",1686
20097,"Kiowa County, Kansas",1828
20099,"Labette County, Kansas",1445
20101,"Lane County, Kansas",1339
20103,"Leavenworth County, Kansas",2485
20105,"Lincoln County, Kansas",1367
20107,"Linn County, Kansas",1334
20109,"Logan County, Kansas",1414
20111,"Lyon County, Kansas",1747
20113,"McPherson County, Kansas",2158
20115,"Marion County, Kansas",1646
20117,"Marshall County, Kansas",1444
20119,"Meade County, Kansas",1335
20121,"Miami County, Kansas",2662
20123,"Mitchell County, Kansas",1664
20125,"Montgomery County, Kansas",1319
20127,"Morris County, Kansas",1699
20129,"Morton County, Kansas",1643
20131,"Nemaha County, Kansas",1627
20133,"Neosho County, Kansas",1353
20135,"Ness County, Kansas",1346
20137,"Norton County, Kansas",1665
20139,"Osage County, Kansas",1867
20141,"Osborne County, Kansas",1325
20143,"Ottawa County, Kansas",1998
20145,"Pawnee County, Kansas",1519
20147,"Phillips County, Kansas",1339
20149,"Pottawatomie County, Kansas",2020
20151,"Pratt County, Kansas",1668
20153,"Rawlins County, Kansas",1448
20155,"Reno County, Kansas",1816
20157,"Republic County, Kansas",1191
20159,"Rice County, Kansas",1301
20161,"Riley County, Kansas",2943
20163,"Rooks County, Kansas",1320
20165,"Rush County, Kansas",1348
20167,"Russell County, Kansas",1662
20169,"Saline County, Kansas",1881
20171,"Scott County, Kansas",2389
20173,"Sedgwick County, Kansas",1816
20175,"Seward County, Kansas",1815
20177,"Shawnee County, Kansas",2057
20179,"Sheridan County, Kansas",1686
20181,"Sherman County, Kansas",1758
20183,"Smith County, Kansas",1471
20185,"Stafford County, Kansas",1131
20187,"Stanton County, Kansas",1597
20189,"Stevens County, Kansas",2115
20191,"Sumner County, Kansas",1588
20193,"Thomas County, Kansas",1962
20195,"Trego County, Kansas",1688
20197,"Wabaunsee County, Kansas",1937
20199,"Wallace County, Kansas",1584
20201,"Washington County, Kansas",1394
20203,"Wichita County, Kansas",1665
20205,"Wilson County, Kansas",1175
20207,"Woodson County, Kansas",1337
20209,"Wyandotte County, Kansas",1775
21001,"Adair County, Kentucky",750
21003,"Allen County, Kentucky",855
21005,"Anderson County, Kentucky",1371
21007,"Ballard County, Kentucky",747
21009,"Barren County, Kentucky",933
21011,"Bath County, Kentucky",728
21013,"Bell County, Kentucky",472
21015,"Boone County, Kentucky",1829
21017,"Bourbon County, Kentucky",1288
21019,"Boyd County, Kentucky",1031
21021,"Boyle County, Kentucky",1310
21023,"Bracken County, Kentucky",913
21025,"Breathitt County, Kentucky",499
21027,"Breckinridge County, Kentucky",754
21029,"Bullitt County, Kentucky",1552
21031,"Butler County, Kentucky",605
21033,"Caldwell County, Kentucky",566
21035,"Calloway County, Kentucky",971
21037,"Campbell County, Kentucky",2061
21039,"Carlisle County, Kentucky",662
21041,"Carroll County, Kentucky",807
21043,"Carter County, Kentucky",483
21045,"Casey County, Kentucky",599
21047,"Christian County, Kentucky",924
21049,"Clark County, Kentucky",1307
21051,"Clay County, Kentucky",460
21053,"Clinton County, Kentucky",443
21055,"Crittenden County, Kentucky",605
21057,"Cumberland County, Kentucky",583
21059,"Daviess County, Kentucky",1267
21061,"Edmonson County, Kentucky",622
21063,"Elliott County, Kentucky",524
21065,"Estill County, Kentucky",630
21067,"Fayette County, Kentucky",1823
21069,"Fleming County, Kentucky",676
21071,"Floyd County, Kentucky",601
21073,"Franklin County, Kentucky",1366
21075,"Fulton County, Kentucky",537
21077,"Gallatin County, Kentucky",1221
21079,"Garrard County, Kentucky",1170
21081,"Grant County, Kentucky",1084
21083,"Graves County, Kentucky",696
21085,"Grayson County, Kentucky",676
21087,"Green County, Kentucky",574
21089,"Greenup County, Kentucky",1130
21091,"Hancock County, Kentucky",759
21093,"Hardin County, Kentucky",1220
21095,"Harlan County, Kentucky",588
21097,"Harrison County, Kentucky",1009
21099,"Hart County, Kentucky",701
21101,"Henderson County, Kentucky",1144
21103,"Henry County, Kentucky",1272
21105,"Hickman County, Kentucky",679
21107,"Hopkins County, Kentucky",917
21109,"Jackson County, Kentucky",632
21111,"Jefferson County, Kentucky",1597
21113,"Jessamine County, Kentucky",1658
21115,"Johnson County, Kentucky",618
21117,"Kenton County, Kentucky",1818
21119,"Knott County, Kentucky",439
21121,"Knox County, Kentucky",625
21123,"Larue County, Kentucky",857
21125,"Laurel County, Kentucky",710
21127,"Lawrence County, Kentucky",631
21129,"Lee County, Kentucky",599
21131,"Leslie County, Kentucky",448
21133,"Letcher County, Kentucky",459
21135,"Lewis County, Kentucky",504
21137,"Lincoln County, Kentucky",765
21139,"Livingston County, Kentucky",602
21141,"Logan County, Kentucky",802
21143,"Lyon County, Kentucky",794
21145,"McCracken County, Kentucky",1059
21147,"McCreary County, Kentucky",491
21149,"McLean County, Kentucky",712
21151,"Madison County, Kentucky",1311
21153,"Magoffin County, Kentucky",464
21155,"Marion County, Kentucky",815
21157,"Marshall County, Kentucky",1010
21159,"Martin County, Kentucky",592
21161,"Mason County, Kentucky",958
21163,"Meade County, Kentucky",1235
21165,"Menifee County, Kentucky",468
21167,"Mercer County, Kentucky",1265
21169,"Metcalfe County, Kentucky",679
21171,"Monroe County, Kentucky",560
21173,"Montgomery County, Kentucky",902
21175,"Morgan County, Kentucky",571
21177,"Muhlenberg County, Kentucky",609
21179,"Nelson County, Kentucky",1400
21181,"Nicholas County, Kentucky",605
21183,"Ohio County, Kentucky",612
21185,"Oldham County, Kentucky",2783
21187,"Owen County, Kentucky",953
21189,"Owsley County, Kentucky",575
21191,"Pendleton County, Kentucky",1183
21193,"Perry County, Kentucky",548
21195,"Pike County, Kentucky",569
21197,"Powell County, Kentucky",610
21199,"Pulaski County, Kentucky",782
21201,"Robertson County, Kentucky",894
21203,"Rockcastle County, Kentucky",564
21205,"Rowan County, Kentucky",861
21207,"Russell County, Kentucky",686
21209,"Scott County, Kentucky",1351
21211,"Shelby County, Kentucky",1738
21213,"Simpson County, Kentucky",980
21215,"Spencer County, Kentucky",1681
21217,"Taylor County, Kentucky",919
21219,"Todd County, Kentucky",600
21221,"Trigg County, Kentucky",831
21223,"Trimble County, Kentucky",939
21225,"Union County, Kentucky",756
21227,"Warren County, Kentucky",1255
21229,"Washington County, Kentucky",968
21231,"Wayne County, Kentucky",612
21233,"Webster County, Kentucky",699
21235,"Whitley County, Kentucky",650
21237,"Wolfe County, Kentucky",403
21239,"Woodford County, Kentucky",1527
22001,"Acadia Parish, Louisiana",326
22003,"Allen Parish, Louisiana",200-
22005,"Ascension Parish, Louisiana",1154
22007,"Assumption Parish, Louisiana",448
22009,"Avoyelles Parish, Louisiana",201
22011,"Beauregard Parish, Louisiana",458
22013,"Bienville Parish, Louisiana",200-
22015,"Bossier Parish, Louisiana",1075
22017,"Caddo Parish, Louisiana",1011
22019,"Calcasieu Parish, Louisiana",734
22021,"Caldwell Parish, Louisiana",317
22023,"Cameron Parish, Louisiana",760
22025,"Catahoula Parish, Louisiana",246
22027,"Claiborne Parish, Louisiana",252
22029,"Concordia Parish, Louisiana",235
22031,"De Soto Parish, Louisiana",345
22033,"East Baton Rouge Parish, Louisiana",1183
22035,"East Carroll Parish, Louisiana",272
22037,"East Feliciana Parish, Louisiana",200-
22039,"Evangeline Parish, Louisiana",250
22041,"Franklin Parish, Louisiana",348
22043,"Grant Parish, Louisiana",510
22045,"Iberia Parish, Louisiana",450
22047,"Iberville Parish, Louisiana",427
22049,"Jackson Parish, Louisiana",334
22051,"Jefferson Parish, Louisiana",967
22053,"Jefferson Davis Parish, Louisiana",347
22055,"Lafayette Parish, Louisiana",1037
22057,"Lafourche Parish, Louisiana",666
22059,"LaSalle Parish, Louisiana",494
22061,"Lincoln Parish, Louisiana",801
22063,"Livingston Parish, Louisiana",878
22065,"Madison Parish, Louisiana",200-
22067,"Morehouse Parish, Louisiana",361
22069,"Natchitoches Parish, Louisiana",536
22071,"Orleans Parish, Louisiana",1790
22073,"Ouachita Parish, Louisiana",707
22075,"Plaquemines Parish, Louisiana",954
22077,"Pointe Coupee Parish, Louisiana",364
22079,"Rapides Parish, Louisiana",708
22081,"Red River Parish, Louisiana",257
22083,"Richland Parish, Louisiana",294
22085,"Sabine Parish, Louisiana",305
22087,"St. Bernard Parish, Louisiana",734
22089,"St. Charles Parish, Louisiana",1203
22091,"St. Helena Parish, Louisiana",280
22093,"St. James Parish, Louisiana",790
22095,"St. John the Baptist Parish, Louisiana",622
22097,"St. Landry Parish, Louisiana",304
22099,"St. Martin Parish, Louisiana",545
22101,"St. Mary Parish, Louisiana",408
22103,"St. Tammany Parish, Louisiana",1744
22105,"Tangipahoa Parish, Louisiana",728
22107,"Tensas Parish, Louisiana",302
22109,"Terrebonne Parish, Louisiana",574
22111,"Union Parish, Louisiana",342
22113,"Vermilion Parish, Louisiana",361
22115,"Vernon Parish, Louisiana",561
22117,"Washington Parish, Louisiana",378
22119,"Webster Parish, Louisiana",317
22121,"West Baton Rouge Parish, Louisiana",989
22123,"West Carroll Parish, Louisiana",292
22125,"West Feliciana Parish, Louisiana",1193
22127,"Winn Parish, Louisiana",246
23001,"Androscoggin County, Maine",2718
23003,"Aroostook County, Maine",1477
23005,"Cumberland County, Maine",3809
23007,"Franklin County, Maine",1775
23009,"Hancock County, Maine",2207
23011,"Kennebec County, Maine",2230
23013,"Knox County, Maine",2903
23015,"Lincoln County, Maine",2358
23017,"Oxford County, Maine",1926
23019,"Penobscot County, Maine",2102
23021,"Piscataquis County, Maine",1387
23023,"Sagadahoc County, Maine",2873
23025,"Somerset County, Maine",1510
23027,"Waldo County, Maine",2148
23029,"Washington County, Maine",1479
23031,"York County, Maine",3176
24001,"Allegany County, Maryland",1478
24003,"Anne Arundel County, Maryland",3179
24005,"Baltimore County, Maryland",3097
24009,"Calvert County, Maryland",3401
24011,"Caroline County, Maryland",2206
24013,"Carroll County, Maryland",3407
24015,"Cecil County, Maryland",2660
24017,"Charles County, Maryland",3672
24019,"Dorchester County, Maryland",2057
24021,"Frederick County, Maryland",3716
24023,"Garrett County, Maryland",1569
24025,"Harford County, Maryland",3131
24027,"Howard County, Maryland",5817
24029,"Kent County, Maryland",2777
24031,"Montgomery County, Maryland",4613
24033,"Prince George's County, Maryland",3841
24035,"Queen Anne's County, Maryland",3056
24037,"St. Mary's County, Maryland",2923
24039,"Somerset County, Maryland",1557
24041,"Talbot County, Maryland",2266
24043,"Washington County, Maryland",2200
24045,"Wicomico County, Maryland",1830
24047,"Worcester County, Maryland",2174
24510,"Baltimore city, Maryland",2758
25001,"Barnstable County, Massachusetts",3254
25003,"Berkshire County, Massachusetts",3173
25005,"Bristol County, Massachusetts",3738
25007,"Dukes County, Massachusetts",3937
25009,"Essex County, Massachusetts",5114
25011,"Franklin County, Massachusetts",3833
25013,"Hampden County, Massachusetts",3566
25015,"Hampshire County, Massachusetts",4442
25017,"Middlesex County, Massachusetts",6075
25019,"Nantucket County, Massachusetts",3240
25021,"Norfolk County, Massachusetts",5851
25023,"Plymouth County, Massachusetts",5086
25025,"Suffolk County, Massachusetts",3729
25027,"Worcester County, Massachusetts",4204
26001,"Alcona County, Michigan",1123
26003,"Alger County, Michigan",1458
26005,"Allegan County, Michigan",2261
26007,"Alpena County, Michigan",1288
26009,"Antrim County, Michigan",1692
26011,"Arenac County, Michigan",1380
26013,"Baraga County, Michigan",1549
26015,"Barry County, Michigan",2050
26017,"Bay County, Michigan",1843
26019,"Benzie County, Michigan",1723
26021,"Berrien County, Michigan",1901
26023,"Branch County, Michigan",1555
26025,"Calhoun County, Michigan",1992
26027,"Cass County, Michigan",1597
26029,"Charlevoix County, Michigan",1895
26031,"Cheboygan County, Michigan",1316
26033,"Chippewa County, Michigan",1569
26035,"Clare County, Michigan",1212
26037,"Clinton County, Michigan",2610
26039,"Crawford County, Michigan",1337
26041,"Delta County, Michigan",1560
26043,"Dickinson County, Michigan",1610
26045,"Eaton County, Michigan",2559
26047,"Emmet County, Michigan",2020
26049,"Genesee County, Michigan",1940
26051,"Gladwin County, Michigan",1452
26053,"Gogebic County, Michigan",1324
26055,"Grand Traverse County, Michigan",2547
26057,"Gratiot County, Michigan",1449
26059,"Hillsdale County, Michigan",1408
26061,"Houghton County, Michigan",1522
26063,"Huron County, Michigan",1461
26065,"Ingham County, Michigan",2876
26067,"Ionia County, Michigan",1738
26069,"Iosco County, Michigan",1079
26071,"Iron County, Michigan",1251
26073,"Isabella County, Michigan",1954
26075,"Jackson County, Michigan",1887
26077,"Kalamazoo County, Michigan",2713
26079,"Kalkaska County, Michigan",1287
26081,"Kent County, Michigan",2542
26083,"Keweenaw County, Michigan",1426
26085,"Lake County, Michigan",1206
26087,"Lapeer County, Michigan",1780
26089,"Leelanau County, Michigan",2269
26091,"Lenawee County, Michigan",2116
26093,"Livingston County, Michigan",2808
26095,"Luce County, Michigan",1028
26097,"Mackinac County, Michigan",1443
26099,"Macomb County, Michigan",2749
26101,"Manistee County, Michigan",1624
26103,"Marquette County, Michigan",1746
26105,"Mason County, Michigan",1869
26107,"Mecosta County, Michigan",1441
26109,"Menominee County, Michigan",1301
26111,"Midland County, Michigan",2479
26113,"Missaukee County, Michigan",1288
26115,"Monroe County, Michigan",2066
26117,"Montcalm County, Michigan",1516
26119,"Montmorency County, Michigan",1142
26121,"Muskegon County, Michigan",1891
26123,"Newaygo County, Michigan",1657
26125,"Oakland County, Michigan",3638
26127,"Oceana County, Michigan",1521
26129,"Ogemaw County, Michigan",1155
26131,"Ontonagon County, Michigan",1072
26133,"Osceola County, Michigan",1297
26135,"Oscoda County, Michigan",976
26137,"Otsego County, Michigan",1489
26139,"Ottawa County, Michigan",2552
26141,"Presque Isle County, Michigan",1221
26143,"Roscommon County, Michigan",1285
26145,"Saginaw County, Michigan",1790
26147,"St. Clair County, Michigan",2046
26149,"St. Joseph County, Michigan",1499
26151,"Sanilac County, Michigan",1328
26153,"Schoolcraft County, Michigan",1176
26155,"Shiawassee County, Michigan",1773
26157,"Tuscola County, Michigan",1515
26159,"Van Buren County, Michigan",2064
26161,"Washtenaw County, Michigan",4444
26163,"Wayne County, Michigan",2464
26165,"Wexford County, Michigan",1447
27001,"Aitkin County, Minnesota",1067
27003,"Anoka County, Minnesota",2515
27005,"Becker County, Minnesota",1566
27007,"Beltrami County, Minnesota",1714
27009,"Benton County, Minnesota",2057
27011,"Big Stone County, Minnesota",806
27013,"Blue Earth County, Minnesota",1838
27015,"Brown County, Minnesota",1555
27017,"Carlton County, Minnesota",2100
27019,"Carver County, Minnesota",3580
27021,"Cass County, Minnesota",1228
27023,"Chippewa County, Minnesota",1197
27025,"Chisago County, Minnesota",2899
27027,"Clay County, Minnesota",2149
27029,"Clearwater County, Minnesota",1098
27031,"Cook County, Minnesota",1843
27033,"Cottonwood County, Minnesota",1219
27035,"Crow Wing County, Minnesota",1551
27037,"Dakota County, Minnesota",2875
27039,"Dodge County, Minnesota",2168
27041,"Douglas County, Minnesota",1898
27043,"Faribault County, Minnesota",962
27045,"Fillmore County, Minnesota",1463
27047,"Freeborn County, Minnesota",1259
27049,"Goodhue County, Minnesota",2244
27051,"Grant County, Minnesota",1387
27053,"Hennepin County, Minnesota",3505
27055,"Houston County, Minnesota",2114
27057,"Hubbard County, Minnesota",1531
27059,"Isanti County, Minnesota",2316
27061,"Itasca County, Minnesota",1333
27063,"Jackson County, Minnesota",1202
27065,"Kanabec County, Minnesota",1823
27067,"Kandiyohi County, Minnesota",1711
27069,"Kittson County, Minnesota",874
27071,"Koochiching County, Minnesota",869
27073,"Lac qui Parle County, Minnesota",942
27075,"Lake County, Minnesota",1345
27077,"Lake of the Woods County, Minnesota",1137
27079,"Le Sueur County, Minnesota",2291
27081,"Lincoln County, Minnesota",1211
27083,"Lyon County, Minnesota",1462
27085,"McLeod County, Minnesota",1922
27087,"Mahnomen County, Minnesota",1163
27089,"Marshall County, Minnesota",1000
27091,"Martin County, Minnesota",1222
27093,"Meeker County, Minnesota",1650
27095,"Mille Lacs County, Minnesota",1920
27097,"Morrison County, Minnesota",1648
27099,"Mower County, Minnesota",1211
27101,"Murray County, Minnesota",962
27103,"Nicollet County, Minnesota",2193
27105,"Nobles County, Minnesota",1236
27107,"Norman County, Minnesota",1049
27109,"Olmsted County, Minnesota",2531
27111,"Otter Tail County, Minnesota",1567
27113,"Pennington County, Minnesota",1736
27115,"Pine County, Minnesota",1499
27117,"Pipestone County, Minnesota",914
27119,"Polk County, Minnesota",1661
27121,"Pope County, Minnesota",1587
27123,"Ramsey County, Minnesota",2916
27125,"Red Lake County, Minnesota",1266
27127,"Redwood County, Minnesota",1051
27129,"Renville County, Minnesota",1202
27131,"Rice County, Minnesota",2313
27133,"Rock County, Minnesota",1111
27135,"Roseau County, Minnesota",1454
27137,"St. Louis County, Minnesota",1620
27139,"Scott County, Minnesota",3480
27141,"Sherburne County, Minnesota",2549
27143,"Sibley County, Minnesota",1803
27145,"Stearns County, Minnesota",2050
27147,"Steele County, Minnesota",2139
27149,"Stevens County, Minnesota",1425
27151,"Swift County, Minnesota",1011
27153,"Todd County, Minnesota",1472
27155,"Traverse County, Minnesota",883
27157,"Wabasha County, Minnesota",2075
27159,"Wadena County, Minnesota",1404
27161,"Waseca County, Minnesota",1844
27163,"Washington County, Minnesota",3179
27165,"Watonwan County, Minnesota",1016
27167,"Wilkin County, Minnesota",1123
27169,"Winona County, Minnesota",1685
27171,"Wright County, Minnesota",2525
27173,"Yellow Medicine County, Minnesota",1244
28001,"Adams County, Mississippi",748
28003,"Alcorn County, Mississippi",693
28005,"Amite County, Mississippi",490
28007,"Attala County, Mississippi",635
28009,"Benton County, Mississippi",484
28011,"Bolivar County, Mississippi",889
28013,"Calhoun County, Mississippi",661
28015,"Carroll County, Mississippi",780
28017,"Chickasaw County, Mississippi",659
28019,"Choctaw County, Mississippi",404
28021,"Claiborne County, Mississippi",475
28023,"Clarke County, Mississippi",521
28025,"Clay County, Mississippi",664
28027,"Coahoma County, Mississippi",861
28029,"Copiah County, Mississippi",662
28031,"Covington County, Mississippi",506
28033,"DeSoto County, Mississippi",1297
28035,"Forrest County, Mississippi",1151
28037,"Franklin County, Mississippi",419
28039,"George County, Mississippi",814
28041,"Greene County, Mississippi",650
28043,"Grenada County, Mississippi",917
28045,"Hancock County, Mississippi",1046
28047,"Harrison County, Mississippi",1120
28049,"Hinds County, Mississippi",1240
28051,"Holmes County, Mississippi",556
28053,"Humphreys County, Mississippi",736
28055,"Issaquena County, Mississippi",-
28057,"Itawamba County, Mississippi",682
28059,"Jackson County, Mississippi",1149
28061,"Jasper County, Mississippi",624
28063,"Jefferson County, Mississippi",541
28065,"Jefferson Davis County, Mississippi",601
28067,"Jones County, Mississippi",849
28069,"Kemper County, Mississippi",391
28071,"Lafayette County, Mississippi",1540
28073,"Lamar County, Mississippi",1277
28075,"Lauderdale County, Mississippi",913
28077,"Lawrence County, Mississippi",663
28079,"Leake County, Mississippi",596
28081,"Lee County, Mississippi",1086
28083,"Leflore County, Mississippi",888
28085,"Lincoln County, Mississippi",776
28087,"Lowndes County, Mississippi",771
28089,"Madison County, Mississippi",1571
28091,"Marion County, Mississippi",613
28093,"Marshall County, Mississippi",898
28095,"Monroe County, Mississippi",741
28097,"Montgomery County, Mississippi",713
28099,"Neshoba County, Mississippi",690
28101,"Newton County, Mississippi",628
28103,"Noxubee County, Mississippi",583
28105,"Oktibbeha County, Mississippi",1459
28107,"Panola County, Mississippi",723
28109,"Pearl River County, Mississippi",992
28111,"Perry County, Mississippi",614
28113,"Pike County, Mississippi",795
28115,"Pontotoc County, Mississippi",705
28117,"Prentiss County, Mississippi",633
28119,"Quitman County, Mississippi",593
28121,"Rankin County, Mississippi",1086
28123,"Scott County, Mississippi",619
28125,"Sharkey County, Mississippi",753
28127,"Simpson County, Mississippi",594
28129,"Smith County, Mississippi",550
28131,"Stone County, Mississippi",836
28133,"Sunflower County, Mississippi",931
28135,"Tallahatchie County, Mississippi",537
28137,"Tate County, Mississippi",1118
28139,"Tippah County, Mississippi",699
28141,"Tishomingo County, Mississippi",496
28143,"Tunica County, Mississippi",520
28145,"Union County, Mississippi",707
28147,"Walthall County, Mississippi",698
28149,"Warren County, Mississippi",905
28151,"Washington County, Mississippi",690
28153,"Wayne County, Mississippi",635
28155,"Webster County, Mississippi",583
28157,"Wilkinson County, Mississippi",571
28159,"Winston County, Mississippi",607
28161,"Yalobusha County, Mississippi",588
28163,"Yazoo County, Mississippi",780
29001,"Adair County, Missouri",1053
29003,"Andrew County, Missouri",1303
29005,"Atchison County, Missouri",931
29007,"Audrain County, Missouri",963
29009,"Barry County, Missouri",830
29011,"Barton County, Missouri",955
29013,"Bates County, Missouri",893
29015,"Benton County, Missouri",748
29017,"Bollinger County, Missouri",668
29019,"Boone County, Missouri",1815
29021,"Buchanan County, Missouri",1101
29023,"Butler County, Missouri",743
29025,"Caldwell County, Missouri",913
29027,"Callaway County, Missouri",1175
29029,"Camden County, Missouri",1115
29031,"Cape Girardeau County, Missouri",1217
29033,"Carroll County, Missouri",897
29035,"Carter County, Missouri",727
29037,"Cass County, Missouri",1868
29039,"Cedar County, Missouri",722
29041,"Chariton County, Missouri",828
29043,"Christian County, Missouri",1389
29045,"Clark County, Missouri",909
29047,"Clay County, Missouri",2373
29049,"Clinton County, Missouri",1538
29051,"Cole County, Missouri",1415
29053,"Cooper County, Missouri",981
29055,"Crawford County, Missouri",918
29057,"Dade County, Missouri",744
29059,"Dallas County, Missouri",708
29061,"Daviess County, Missouri",1013
29063,"DeKalb County, Missouri",1030
29065,"Dent County, Missouri",681
29067,"Douglas County, Missouri",571
29069,"Dunklin County, Missouri",584
29071,"Franklin County, Missouri",1464
29073,"Gasconade County, Missouri",1093
29075,"Gentry County, Missouri",1136
29077,"Greene County, Missouri",1262
29079,"Grundy County, Missouri",911
29081,"Harrison County, Missouri",755
29083,"Henry County, Missouri",964
29085,"Hickory County, Missouri",555
29087,"Holt County, Missouri",909
29089,"Howard County, Missouri",1035
29091,"Howell County, Missouri",717
29093,"Iron County, Missouri",582
29095,"Jackson County, Missouri",1952
29097,"Jasper County, Missouri",925
29099,"Jefferson County, Missouri",1481
29101,"Johnson County, Missouri",1335
29103,"Knox County, Missouri",765
29105,"Laclede County, Missouri",778
29107,"Lafayette County, Missouri",1325
29109,"Lawrence County, Missouri",830
29111,"Lewis County, Missouri",814
29113,"Lincoln County, Missouri",1457
29115,"Linn County, Missouri",838
29117,"Livingston County, Missouri",1067
29119,"McDonald County, Missouri",634
29121,"Macon County, Missouri",780
29123,"Madison County, Missouri",939
29125,"Maries County, Missouri",867
29127,"Marion County, Missouri",1136
